Price,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,META,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12 15:19:00-04:00,,290.7850036621094,237.88999938964844,358.489990234375,,80.59010314941406,290.80499267578125,237.88999938964844,358.635009765625,,80.61499786376953,290.6199951171875,237.67999267578125,358.19268798828125,,80.52999877929688,290.6400146484375,237.75,358.2149963378906,,80.55000305175781,65602,56381,32010,,82031
2026-06-12 15:20:00-04:00,,290.739990234375,237.8000030517578,358.29998779296875,,80.61000061035156,290.7850036621094,237.94119262695312,358.489990234375,,80.6698989868164,290.6600036621094,237.77999877929688,358.2200012207031,,80.58319854736328,290.7850036621094,237.875,358.4800109863281,,80.58999633789062,59744,39811,20772,,72463
2026-06-12 15:21:00-04:00,,290.760009765625,237.67999267578125,358.114990234375,,80.6449966430664,290.79998779296875,237.8354949951172,358.3299865722656,,80.6500015258789,290.69000244140625,237.66200256347656,358.0299987792969,,80.61000061035156,290.739990234375,237.80999755859375,358.2950134277344,,80.61000061035156,48362,46645,14609,,49651
2026-06-12 15:22:00-04:00,,290.739990234375,237.6300048828125,357.94500732421875,,80.56009674072266,290.7699890136719,237.71499633789062,358.25,,80.64990234375,290.69000244140625,237.6300048828125,357.92999267578125,,80.56009674072266,290.75,237.66000366210938,358.1000061035156,,80.6449966430664,35159,60376,24823,,81222
2026-06-12 15:23:00-04:00,,290.8009948730469,237.6699981689453,357.989990234375,,80.57499694824219,290.8550109863281,237.72999572753906,358.1400146484375,,80.58000183105469,290.7449951171875,237.6300048828125,357.95001220703125,,80.53009796142578,290.7449951171875,237.6300048828125,357.9700012207031,,80.55999755859375,69535,51986,19782,,88987
2026-06-12 15:24:00-04:00,,290.7850036621094,237.7449951171875,358.0400085449219,,80.58999633789062,290.8900146484375,237.8000030517578,358.2149963378906,,80.60790252685547,290.7650146484375,237.6300048828125,357.92999267578125,,80.55999755859375,290.80999755859375,237.66000366210938,357.989990234375,,80.58480072021484,51885,92158,20193,,61999
2026-06-12 15:25:00-04:00,,290.79998779296875,237.6699981689453,358.0050048828125,,80.57499694824219,290.8500061035156,237.72850036621094,358.0918884277344,,80.60009765625,290.7699890136719,237.5399932861328,357.9800109863281,,80.4800033569336,290.7850036621094,237.72000122070312,358.0350036621094,,80.59500122070312,48703,94332,17669,,181789
2026-06-12 15:26:00-04:00,,290.7149963378906,237.80499267578125,358.1199951171875,,80.53500366210938,290.82000732421875,237.81500244140625,358.1300048828125,,80.58000183105469,290.70001220703125,237.6699981689453,357.9100036621094,,80.51499938964844,290.80999755859375,237.6999969482422,358.010009765625,,80.57499694824219,62545,67854,611853,,65006
2026-06-12 15:27:00-04:00,,290.82000732421875,237.8000030517578,358.44500732421875,,80.4800033569336,290.8699951171875,237.8498992919922,359.47869873046875,,80.55000305175781,290.7099914550781,237.77000427246094,358.07000732421875,,80.4800033569336,290.7099914550781,237.80499267578125,358.1453857421875,,80.53500366210938,49583,58978,106546,,53984
2026-06-12 15:28:00-04:00,,290.75,237.9499969482422,358.55999755859375,,80.47000122070312,290.82000732421875,237.97940063476562,358.6300048828125,,80.48500061035156,290.7099914550781,237.8000030517578,358.42999267578125,,80.42500305175781,290.82000732421875,237.8134002685547,358.4700012207031,,80.4800033569336,63341,52024,19436,,98823
2026-06-12 15:29:00-04:00,,290.6400146484375,237.8699951171875,358.739990234375,,80.5250015258789,290.760009765625,237.94000244140625,358.7749938964844,,80.58000183105469,290.6099853515625,237.77999877929688,358.489990234375,,80.46499633789062,290.75,237.94000244140625,358.5799865722656,,80.46499633789062,64860,72314,22467,,81206
2026-06-12 15:30:00-04:00,,290.6000061035156,237.7449951171875,358.6700134277344,,80.54499816894531,290.739990234375,237.8800048828125,358.82000732421875,,80.55000305175781,290.5799865722656,237.7100067138672,358.6199951171875,,80.51499938964844,290.6400146484375,237.83999633789062,358.739990234375,,80.52999877929688,51237,61831,20420,,70661
2026-06-12 15:31:00-04:00,,290.5249938964844,237.47999572753906,358.3800048828125,,80.45999908447266,290.6600036621094,237.8000030517578,358.67999267578125,,80.55509948730469,290.42999267578125,237.4199981689453,358.2200012207031,,80.45500183105469,290.6000061035156,237.7570037841797,358.6499938964844,,80.54499816894531,86889,101103,26562,,88584
2026-06-12 15:32:00-04:00,,290.5899963378906,237.5800018310547,358.4700012207031,,80.51499938964844,290.6300048828125,237.77000427246094,358.6300048828125,,80.52999877929688,290.489990234375,237.46499633789062,358.3999938964844,,80.46530151367188,290.5199890136719,237.46499633789062,358.4200134277344,,80.47000122070312,57407,84993,15390,,140791
2026-06-12 15:33:00-04:00,,290.5400085449219,237.50999450683594,358.25,,80.45500183105469,290.6199951171875,237.60000610351562,358.5150146484375,,80.53500366210938,290.5299987792969,237.5,358.2200012207031,,80.44999694824219,290.6000061035156,237.58999633789062,358.5,,80.51499938964844,48543,71264,16119,,47468
2026-06-12 15:34:00-04:00,,290.5400085449219,237.4199981689453,358.0899963378906,,80.4749984741211,290.6300048828125,237.52000427246094,358.25,,80.49500274658203,290.510009765625,237.30999755859375,358.0422058105469,,80.44000244140625,290.54998779296875,237.50999450683594,358.17999267578125,,80.45500183105469,75853,56366,17110,,52708
2026-06-12 15:35:00-04:00,,290.2900085449219,237.36000061035156,357.9549865722656,,80.4999008178711,290.5450134277344,237.4499969482422,358.1400146484375,,80.51499938964844,290.19000244140625,237.30999755859375,357.7900085449219,,80.4749984741211,290.5350036621094,237.41000366210938,358.114990234375,,80.4749984741211,92910,51683,28873,,52468
2026-06-12 15:36:00-04:00,,290.5,237.60000610351562,358.3299865722656,,80.41000366210938,290.7650146484375,237.85000610351562,358.614990234375,,80.5,290.2900085449219,237.30999755859375,357.9200134277344,,80.38999938964844,290.2950134277344,237.36000061035156,357.9700012207031,,80.48999786376953,130756,115133,40104,,98368
2026-06-12 15:37:00-04:00,,290.3999938964844,237.5399932861328,358.1300048828125,,80.37999725341797,290.55999755859375,237.7100067138672,358.4100036621094,,80.43000030517578,290.3399963378906,237.5399932861328,358.1300048828125,,80.36000061035156,290.5,237.5800018310547,358.2900085449219,,80.41500091552734,55616,48316,18663,,106255
2026-06-12 15:38:00-04:00,,290.4800109863281,237.61000061035156,358.2300109863281,,80.44499969482422,290.5350036621094,237.66000366210938,358.2900085449219,,80.45999908447266,290.3699951171875,237.54010009765625,358.1050109863281,,80.37020111083984,290.3999938964844,237.54010009765625,358.1050109863281,,80.37999725341797,57700,55120,31505,,69796
2026-06-12 15:39:00-04:00,,290.45001220703125,237.6300048828125,358.0199890136719,,80.44000244140625,290.5299987792969,237.77000427246094,358.3599853515625,,80.4800033569336,290.3999938964844,237.58999633789062,357.92999267578125,,80.43000030517578,290.5,237.63999938964844,358.239990234375,,80.44499969482422,50637,35253,16031,,103913
2026-06-12 15:40:00-04:00,,290.44000244140625,237.60499572753906,357.8700866699219,,80.37000274658203,290.5,237.7100067138672,358.05999755859375,,80.45500183105469,290.385009765625,237.4915008544922,357.77099609375,,80.37000274658203,290.4435119628906,237.610107421875,358.0199890136719,,80.44999694824219,52564,77016,30354,,100124
2026-06-12 15:41:00-04:00,,290.4949951171875,237.58999633789062,357.94000244140625,,80.38749694824219,290.55499267578125,237.6999969482422,358.04998779296875,,80.38999938964844,290.4100036621094,237.57000732421875,357.7900085449219,,80.33999633789062,290.44000244140625,237.60499572753906,357.9049987792969,,80.36499786376953,72343,35884,14522,,79042
2026-06-12 15:42:00-04:00,,290.5350036621094,237.5800018310547,357.94000244140625,,80.34500122070312,290.54998779296875,237.6199951171875,358.0199890136719,,80.4000015258789,290.3399963378906,237.4499969482422,357.7099914550781,,80.30999755859375,290.4949951171875,237.55999755859375,357.9649963378906,,80.38500213623047,73474,45147,24720,,78300
2026-06-12 15:43:00-04:00,,290.5299987792969,237.52000427246094,357.8999938964844,,80.3550033569336,290.55999755859375,237.5800018310547,357.95001220703125,,80.37000274658203,290.42999267578125,237.47000122070312,357.760009765625,,80.32499694824219,290.5299987792969,237.5500030517578,357.864990234375,,80.33999633789062,51007,49965,10682,,50149
2026-06-12 15:44:00-04:00,,290.55059814453125,237.6501007080078,357.75,,80.43689727783203,290.5950012207031,237.6999969482422,357.92999267578125,,80.43689727783203,290.42999267578125,237.44000244140625,357.67999267578125,,80.3550033569336,290.5400085449219,237.5,357.8900146484375,,80.3550033569336,47054,51692,34104,,93348
2026-06-12 15:45:00-04:00,,290.6650085449219,237.6699981689453,357.45001220703125,,80.44000244140625,290.6700134277344,237.7949981689453,357.7799987792969,,80.47989654541016,290.5199890136719,237.6302947998047,357.3900146484375,,80.37000274658203,290.54998779296875,237.64999389648438,357.7099914550781,,80.43499755859375,75595,78532,28005,,96830
2026-06-12 15:46:00-04:00,,290.6099853515625,237.77000427246094,357.3599853515625,,80.42500305175781,290.6650085449219,237.77999877929688,357.5400085449219,,80.44999694824219,290.5,237.61000061035156,357.3599853515625,,80.38500213623047,290.6600036621094,237.66000366210938,357.4700012207031,,80.44499969482422,57305,49358,22939,,54934
2026-06-12 15:47:00-04:00,,290.67999267578125,237.7449951171875,357.3800048828125,,80.42500305175781,290.69989013671875,237.79969787597656,357.4599914550781,,80.44999694824219,290.5799865722656,237.72000122070312,357.30010986328125,,80.4000015258789,290.6099853515625,237.7550048828125,357.3800048828125,,80.41999816894531,70434,67729,17301,,78593
2026-06-12 15:48:00-04:00,,290.7200012207031,237.9600067138672,357.5199890136719,,80.44000244140625,290.7699890136719,237.9600067138672,357.6099853515625,,80.44000244140625,290.6679992675781,237.7100067138672,357.3800048828125,,80.3499984741211,290.67498779296875,237.7449951171875,357.4100036621094,,80.42009735107422,71119,73477,40916,,89878
2026-06-12 15:49:00-04:00,,290.80999755859375,238.1199951171875,357.739990234375,,80.38999938964844,290.8599853515625,238.1999969482422,357.7799987792969,,80.47000122070312,290.67999267578125,237.95399475097656,357.510009765625,,80.37999725341797,290.7200012207031,237.9783935546875,357.5199890136719,,80.44000244140625,110692,130099,49817,,99479
2026-06-12 15:50:00-04:00,,290.8699951171875,238.22999572753906,357.375,,80.3499984741211,291.05999755859375,238.4499969482422,357.92999267578125,,80.42500305175781,290.82000732421875,238.1300048828125,357.3399963378906,,80.3499984741211,290.82000732421875,238.1300048828125,357.7699890136719,,80.4000015258789,168196,170541,52854,,168914
2026-06-12 15:51:00-04:00,,290.8800048828125,238.2292938232422,356.9599914550781,,80.29499816894531,290.9200134277344,238.27000427246094,357.3299865722656,,80.37000274658203,290.69000244140625,238.10000610351562,356.8999938964844,,80.27999877929688,290.875,238.25999450683594,357.3299865722656,,80.3550033569336,153032,121575,51841,,179358
2026-06-12 15:52:00-04:00,,290.82000732421875,238.1750030517578,357.0799865722656,,80.29000091552734,290.9599914550781,238.27999877929688,357.1499938964844,,80.31999969482422,290.7699890136719,238.0500030517578,356.9200134277344,,80.27999877929688,290.8800048828125,238.24000549316406,356.9525146484375,,80.29499816894531,136063,90836,47910,,124825
2026-06-12 15:53:00-04:00,,291.1499938964844,238.1999969482422,357.17498779296875,,80.38500213623047,291.2099914550781,238.27999877929688,357.426513671875,,80.41000366210938,290.8299865722656,238.1699981689453,357.0799865722656,,80.27999877929688,290.8299865722656,238.19500732421875,357.0899963378906,,80.28500366210938,245269,192938,69011,,152169
2026-06-12 15:54:00-04:00,,291.3598937988281,238.17990112304688,357.30499267578125,,80.29499816894531,291.3699951171875,238.56500244140625,357.3599853515625,,80.44499969482422,290.989990234375,238.0,356.94000244140625,,80.29000091552734,291.1499938964844,238.19000244140625,357.1600036621094,,80.38999938964844,255190,304228,114477,,343146
2026-06-12 15:55:00-04:00,,291.4700012207031,238.5399932861328,357.9599914550781,,80.43499755859375,291.4700012207031,238.5500030517578,358.1099853515625,,80.44499969482422,291.2449951171875,238.07000732421875,357.3550109863281,,80.29000091552734,291.3500061035156,238.10800170898438,357.3599853515625,,80.29499816894531,302881,274819,88163,,192421
2026-06-12 15:56:00-04:00,,291.125,238.5,357.94500732421875,,80.41500091552734,291.6400146484375,238.58999633789062,358.0299987792969,,80.45500183105469,291.04998779296875,238.4499969482422,357.80999755859375,,80.4000015258789,291.4750061035156,238.5399932861328,357.98431396484375,,80.43499755859375,212691,178947,61423,,183028
2026-06-12 15:57:00-04:00,,290.9425048828125,238.4199981689453,357.95001220703125,,80.30500030517578,291.32000732421875,238.5500030517578,358.135009765625,,80.41500091552734,290.92999267578125,238.35000610351562,357.8240051269531,,80.30480194091797,291.125,238.5,357.95001220703125,,80.41110229492188,233632,311117,76977,,269521
2026-06-12 15:58:00-04:00,,291.135009765625,238.52999877929688,358.1099853515625,,80.29000091552734,291.1549987792969,238.5449981689453,358.1650085449219,,80.30999755859375,290.95001220703125,238.4199981689453,357.8399963378906,,80.2699966430664,290.95001220703125,238.44000244140625,357.9200134277344,,80.30500030517578,336427,376608,110692,,384116
2026-06-12 15:59:00-04:00,,291.0799865722656,238.52999877929688,358.07000732421875,,80.33499908447266,291.2250061035156,238.60000610351562,358.25,,80.36000061035156,291.0199890136719,238.38999938964844,357.8299865722656,,80.2699966430664,291.1400146484375,238.52499389648438,358.1000061035156,,80.29499816894531,591201,665647,211515,,858848
2026-06-15 09:30:00-04:00,,292.389892578125,245.00999450683594,369.2799987792969,,80.62000274658203,294.25,245.5399932861328,369.2799987792969,,80.9800033569336,292.010009765625,244.72999572753906,365.7650146484375,,80.53500366210938,294.1199951171875,245.16400146484375,365.7650146484375,,80.61499786376953,2038280,2852127,942415,,1338118
2026-06-15 09:31:00-04:00,,291.9798889160156,246.1199951171875,367.902099609375,,80.93009948730469,292.8699951171875,246.27000427246094,369.4100036621094,,81.0,291.8800048828125,244.90370178222656,367.4360046386719,,80.47000122070312,292.4049987792969,245.1300048828125,369.2900085449219,,80.59500122070312,342131,725482,105009,,422921
2026-06-15 09:32:00-04:00,,292.0899963378906,246.30999755859375,369.8349914550781,,80.7300033569336,292.5660095214844,246.69000244140625,369.8699951171875,,81.05000305175781,291.70001220703125,246.09500122070312,367.614990234375,,80.48999786376953,291.8999938964844,246.09500122070312,367.885009765625,,80.9749984741211,260069,295599,163529,,322286
2026-06-15 09:33:00-04:00,,293.75,246.36000061035156,368.45001220703125,,81.23500061035156,293.8900146484375,246.6699981689453,370.2049865722656,,81.2699966430664,292.0299987792969,245.9499969482422,368.3599853515625,,80.62000274658203,292.1099853515625,246.3249969482422,369.8664855957031,,80.7699966430664,197536,265778,151450,,230505
2026-06-15 09:34:00-04:00,,293.7900085449219,246.6649932861328,367.6600036621094,,81.34480285644531,294.08990478515625,246.8699951171875,368.4200134277344,,81.39420318603516,293.5169982910156,246.1300048828125,367.510009765625,,81.16000366210938,293.68499755859375,246.32000732421875,368.3299865722656,,81.23500061035156,297538,242230,64896,,127881
2026-06-15 09:35:00-04:00,,293.7926940917969,247.35000610351562,367.17010498046875,,81.29499816894531,294.2200012207031,247.3800048828125,367.80999755859375,,81.37999725341797,293.55999755859375,246.58999633789062,366.92999267578125,,81.12999725341797,293.80499267578125,246.72000122070312,367.7799987792969,,81.31999969482422,232834,391432,73862,,165885
2026-06-15 09:36:00-04:00,,294.2099914550781,246.55499267578125,367.28009033203125,,81.40499877929688,294.2099914550781,247.36000061035156,367.7799987792969,,81.47000122070312,293.739990234375,246.50010681152344,366.3550109863281,,81.2699966430664,293.7799987792969,247.36000061035156,367.1700134277344,,81.29000091552734,129047,270000,59666,,173962
2026-06-15 09:37:00-04:00,,294.5199890136719,246.71499633789062,367.8299865722656,,81.5999984741211,294.9100036621094,246.77000427246094,367.8299865722656,,81.5999984741211,294.1600036621094,246.0,366.8900146484375,,81.3949966430664,294.19000244140625,246.55999755859375,367.3450012207031,,81.40499877929688,270857,301304,49872,,148330
2026-06-15 09:38:00-04:00,,294.760009765625,246.02499389648438,367.51300048828125,,81.55999755859375,294.989990234375,246.8300018310547,367.989990234375,,81.68000030517578,294.3800048828125,245.97000122070312,367.1449890136719,,81.41000366210938,294.5400085449219,246.72500610351562,367.92498779296875,,81.5999984741211,246348,383612,32160,,319054
2026-06-15 09:39:00-04:00,,294.6300048828125,246.4600067138672,367.29998779296875,,81.44999694824219,294.8500061035156,246.55999755859375,367.6199951171875,,81.6050033569336,294.2900085449219,245.49200439453125,366.4100036621094,,81.3501968383789,294.75,246.03500366210938,367.6199951171875,,81.55740356445312,156170,255583,51917,,155876
2026-06-15 09:40:00-04:00,,295.1184997558594,246.80999755859375,367.2900085449219,,81.27999877929688,295.2099914550781,246.80999755859375,367.6000061035156,,81.45999908447266,294.5903015136719,246.24000549316406,366.8500061035156,,81.21499633789062,294.6700134277344,246.4499969482422,367.32000732421875,,81.44999694824219,260035,239994,91821,,269043
2026-06-15 09:41:00-04:00,,295.3900146484375,246.7050018310547,366.7699890136719,,80.81999969482422,295.4700012207031,247.1199951171875,367.6799011230469,,81.33000183105469,295.0,246.60000610351562,366.760009765625,,80.80000305175781,295.1050109863281,246.81500244140625,367.32000732421875,,81.27580261230469,197453,269424,55124,,248754
2026-06-15 09:42:00-04:00,,295.44000244140625,246.5,365.9700012207031,,80.81999969482422,295.82000732421875,246.91000366210938,366.9700012207031,,80.91999816894531,295.2699890136719,246.4199981689453,365.864990234375,,80.80999755859375,295.3900146484375,246.74000549316406,366.8599853515625,,80.82499694824219,202354,193984,48036,,174203
2026-06-15 09:43:00-04:00,,295.45001220703125,246.2100067138672,365.135009765625,,81.21499633789062,295.6099853515625,246.64999389648438,366.1499938964844,,81.22000122070312,295.1499938964844,246.12750244140625,364.7001037597656,,80.83000183105469,295.3999938964844,246.49000549316406,365.9901123046875,,80.83000183105469,111732,146421,66173,,210882
2026-06-15 09:44:00-04:00,,295.05999755859375,246.58999633789062,366.0950012207031,,81.31999969482422,295.489990234375,246.6199951171875,366.44769287109375,,81.3499984741211,294.875,246.02999877929688,364.6499938964844,,81.18000030517578,295.489990234375,246.17999267578125,365.0299987792969,,81.2300033569336,138879,167465,50270,,128339
2026-06-15 09:45:00-04:00,,294.9599914550781,246.32000732421875,365.6499938964844,,81.04499816894531,295.2300109863281,246.68499755859375,366.5,,81.3499984741211,294.92999267578125,246.30999755859375,365.39801025390625,,81.04499816894531,295.05999755859375,246.58999633789062,365.989990234375,,81.33999633789062,89170,180771,45582,,167940
2026-06-15 09:46:00-04:00,,295.1000061035156,246.5800018310547,364.989990234375,,81.0999984741211,295.17999267578125,246.74000549316406,365.83599853515625,,81.19999694824219,294.9200134277344,246.3000030517578,364.95001220703125,,81.04170227050781,294.9800109863281,246.30050659179688,365.6449890136719,,81.04170227050781,78576,150417,47054,,119251
2026-06-15 09:47:00-04:00,,295.0950012207031,247.59500122070312,365.356689453125,,81.2300033569336,295.3599853515625,247.66000366210938,365.5899963378906,,81.2300033569336,294.8949890136719,246.55999755859375,364.760009765625,,81.08999633789062,295.1099853515625,246.61000061035156,364.989990234375,,81.11499786376953,120463,265847,87665,,131300
2026-06-15 09:48:00-04:00,,295.239990234375,247.05999755859375,365.0899963378906,,81.26000213623047,295.4100036621094,247.58999633789062,365.5,,81.28489685058594,295.04998779296875,246.97999572753906,365.0899963378906,,81.16999816894531,295.0799865722656,247.58999633789062,365.3949890136719,,81.2300033569336,147731,191033,29844,,111036
2026-06-15 09:49:00-04:00,,295.3800048828125,247.19839477539062,366.3699951171875,,81.41999816894531,295.4049987792969,247.3780059814453,366.5199890136719,,81.52999877929688,295.0,246.66029357910156,364.9100036621094,,81.22000122070312,295.2699890136719,247.08999633789062,365.1090087890625,,81.25,91766,165853,60822,,128639
2026-06-15 09:50:00-04:00,,295.3399963378906,246.88999938964844,366.364990234375,,81.22000122070312,295.6000061035156,247.39999389648438,366.4700012207031,,81.44999694824219,295.2200012207031,246.85000610351562,366.0199890136719,,81.20999908447266,295.385009765625,247.2200927734375,366.3734130859375,,81.41999816894531,124936,127929,33816,,100983
2026-06-15 09:51:00-04:00,,295.1499938964844,246.99000549316406,366.6000061035156,,81.2699966430664,295.32000732421875,247.11000061035156,366.82000732421875,,81.2699966430664,295.0299987792969,246.77999877929688,366.2950134277344,,81.1500015258789,295.32000732421875,246.88999938964844,366.3800048828125,,81.23500061035156,127862,144116,69617,,133561
2026-06-15 09:52:00-04:00,,295.1300048828125,246.9250030517578,366.30999755859375,,81.24500274658203,295.25,247.1699981689453,366.6400146484375,,81.27210235595703,294.9800109863281,246.86000061035156,366.2200012207031,,81.15010070800781,295.1300048828125,246.97999572753906,366.55999755859375,,81.27210235595703,93461,161665,22489,,216239
2026-06-15 09:53:00-04:00,,294.8623962402344,246.78990173339844,366.3349914550781,,81.30000305175781,295.1549987792969,247.13999938964844,366.5899963378906,,81.3499984741211,294.8500061035156,246.74000549316406,366.0799865722656,,81.22000122070312,295.1099853515625,246.90499877929688,366.3334045410156,,81.23500061035156,99724,102338,25696,,156383
2026-06-15 09:54:00-04:00,,295.1199951171875,246.83999633789062,366.16009521484375,,81.36000061035156,295.1528015136719,247.1300048828125,367.125,,81.36000061035156,294.6600036621094,246.6999969482422,366.1549987792969,,81.24500274658203,294.85009765625,246.77420043945312,366.239990234375,,81.26000213623047,158368,94570,62514,,101016
2026-06-15 09:55:00-04:00,,294.9100036621094,246.9199981689453,366.8299865722656,,81.26000213623047,295.2799987792969,247.07000732421875,367.3450012207031,,81.41000366210938,294.9100036621094,246.8000030517578,366.1199951171875,,81.18000030517578,295.1499938964844,246.86000061035156,366.2049865722656,,81.3550033569336,109866,104248,42515,,241920
2026-06-15 09:56:00-04:00,,295.07000732421875,247.28500366210938,366.82000732421875,,81.36000061035156,295.1199951171875,247.47000122070312,367.0299987792969,,81.4000015258789,294.7699890136719,246.84500122070312,366.5199890136719,,81.04000091552734,294.9100036621094,246.94000244140625,366.864990234375,,81.25499725341797,83507,123662,32208,,139540
2026-06-15 09:57:00-04:00,,295.8699951171875,247.52999877929688,367.0,,81.28500366210938,295.92999267578125,247.58999633789062,367.25750732421875,,81.42500305175781,295.010009765625,247.25,366.7799987792969,,81.25,295.07000732421875,247.32000732421875,366.8550109863281,,81.3499984741211,158056,102025,33429,,155849
2026-06-15 09:58:00-04:00,,295.2200012207031,247.3699951171875,367.44000244140625,,81.43000030517578,295.9089050292969,247.63999938964844,367.6098937988281,,81.51000213623047,295.1700134277344,247.3300018310547,367.0050048828125,,81.28500366210938,295.8399963378906,247.5399932861328,367.0050048828125,,81.30000305175781,96302,137436,35137,,230115
2026-06-15 09:59:00-04:00,,295.3583068847656,247.35000610351562,367.1210021972656,,81.38999938964844,295.44000244140625,247.80499267578125,367.42999267578125,,81.52999877929688,295.010009765625,247.2100067138672,366.8500061035156,,81.33999633789062,295.25,247.3800048828125,367.42999267578125,,81.43000030517578,130940,182328,46587,,151715
2026-06-15 10:00:00-04:00,,295.1499938964844,246.5,367.92999267578125,,81.09750366210938,295.7799987792969,247.35000610351562,368.1000061035156,,81.43000030517578,295.05999755859375,246.33999633789062,367.1669921875,,81.07499694824219,295.3500061035156,247.3300018310547,367.20001220703125,,81.38500213623047,156465,201469,56545,,139526
2026-06-15 10:01:00-04:00,,295.17999267578125,246.59500122070312,368.94500732421875,,81.18009948730469,295.3599853515625,246.75990295410156,369.3599853515625,,81.21499633789062,295.05999755859375,246.33999633789062,367.9200134277344,,81.0199966430664,295.1600036621094,246.57000732421875,368.0350036621094,,81.09500122070312,112260,111110,94057,,127803
2026-06-15 10:02:00-04:00,,295.1499938964844,246.4080047607422,369.3671875,,81.07520294189453,295.3399963378906,246.6300048828125,369.50201416015625,,81.22000122070312,295.11749267578125,246.33999633789062,368.8800048828125,,81.05500030517578,295.1700134277344,246.5500030517578,368.9999084472656,,81.19000244140625,86513,91950,68940,,150052
2026-06-15 10:03:00-04:00,,295.7349853515625,246.39739990234375,368.4549865722656,,81.00499725341797,295.75,246.47999572753906,369.4800109863281,,81.12000274658203,295.1099853515625,246.22000122070312,368.3399963378906,,81.0,295.1549987792969,246.39999389648438,369.42498779296875,,81.05999755859375,87029,116085,69224,,133944
2026-06-15 10:04:00-04:00,,295.55999755859375,245.9949951171875,368.32501220703125,,80.7699966430664,295.8999938964844,246.44000244140625,368.75,,81.01000213623047,295.42999267578125,245.94009399414062,367.9200134277344,,80.7300033569336,295.739990234375,246.4149932861328,368.5459899902344,,81.0,116698,84956,77256,,168619
2026-06-15 10:05:00-04:00,,295.5101013183594,246.2949981689453,368.4200134277344,,80.87000274658203,295.95989990234375,246.39999389648438,368.7900085449219,,80.87000274658203,295.510009765625,245.82000732421875,368.1199951171875,,80.70010375976562,295.55499267578125,245.97500610351562,368.2300109863281,,80.76499938964844,76880,102297,43137,,159212
2026-06-15 10:06:00-04:00,,295.3349914550781,246.8199005126953,368.7099914550781,,80.79000091552734,295.6000061035156,246.8699951171875,368.8900146484375,,80.96990203857422,295.31500244140625,246.2949981689453,367.81500244140625,,80.78500366210938,295.54998779296875,246.2949981689453,368.2900085449219,,80.86000061035156,61144,112511,56541,,82430
2026-06-15 10:07:00-04:00,,295.5450134277344,246.25,367.9299011230469,,80.8499984741211,295.56500244140625,246.89999389648438,368.8699951171875,,80.864501953125,295.2799987792969,246.10000610351562,367.6099853515625,,80.69499969482422,295.3399963378906,246.7606964111328,368.82000732421875,,80.78009796142578,93717,159223,80358,,134147
2026-06-15 10:08:00-04:00,,295.69000244140625,246.24000549316406,366.9501037597656,,80.93000030517578,295.8699951171875,246.4499969482422,368.0,,81.0,295.3999938964844,246.0,366.8800048828125,,80.8499984741211,295.5199890136719,246.22000122070312,367.8500061035156,,80.8499984741211,101353,93074,41530,,141194
2026-06-15 10:09:00-04:00,,295.55999755859375,246.10000610351562,365.8900146484375,,80.94999694824219,295.7250061035156,246.5699005126953,366.9599914550781,,80.9800033569336,295.3999938964844,246.0500030517578,365.8200988769531,,80.88099670410156,295.6499938964844,246.19000244140625,366.8999938964844,,80.93000030517578,65842,142743,75171,,80412
2026-06-15 10:10:00-04:00,,295.6499938964844,245.7550048828125,365.9150085449219,,80.88999938964844,295.6799011230469,246.0800018310547,366.0299987792969,,80.98999786376953,295.5,245.6199951171875,365.3800048828125,,80.875,295.55999755859375,246.0800018310547,365.82000732421875,,80.97000122070312,76055,157848,73399,,93901
2026-06-15 10:11:00-04:00,,295.8699951171875,246.17999267578125,366.6099853515625,,80.7750015258789,295.92999267578125,246.25,366.7618103027344,,80.87999725341797,295.6199951171875,245.58999633789062,365.760009765625,,80.75,295.6622009277344,245.72000122070312,365.9049987792969,,80.87999725341797,102400,148696,83149,,76839
2026-06-15 10:12:00-04:00,,296.1400146484375,246.5749969482422,366.6499938964844,,80.79000091552734,296.32861328125,246.71499633789062,367.04901123046875,,80.80989837646484,295.8699951171875,246.1300048828125,366.5199890136719,,80.68049621582031,295.8699951171875,246.17999267578125,366.6199951171875,,80.76499938964844,199941,101841,36192,,116073
2026-06-15 10:13:00-04:00,,295.79998779296875,246.11900329589844,366.2699890136719,,80.80500030517578,296.19500732421875,246.5800018310547,366.70001220703125,,80.81999969482422,295.79998779296875,246.07000732421875,366.2049865722656,,80.75499725341797,296.13140869140625,246.5800018310547,366.6600036621094,,80.80000305175781,96446,107325,35263,,63439
2026-06-15 10:14:00-04:00,,295.8599853515625,246.11500549316406,366.1499938964844,,80.75,295.8949890136719,246.14500427246094,366.3500061035156,,80.80999755859375,295.59100341796875,245.8000030517578,365.8900146484375,,80.67500305175781,295.80999755859375,246.11000061035156,366.32000732421875,,80.80500030517578,89746,113841,18972,,73050
